SERIES,GEOGRAPHY,TIME_PERIOD,OBS_VALUE
dcs:who/LEAD_9,dcid:Earth,2004,7169.25
dcs:who/LEAD_9,dcid:undata-geo/G00100100,2004,101.37
dcs:who/LEAD_9,dcid:undata-geo/G00101200,2004,477.85
dcs:who/LEAD_9,dcid:undata-geo/G00121200,2004,33.89
dcs:who/LEAD_9,dcid:undata-geo/G00124200,2004,3157.92
dcs:who/LEAD_9,dcid:undata-geo/G00134200,2004,1204.87
dcs:who/LEAD_9,dcid:undata-geo/G00160200,2004,1276.2
dcs:who/LEAD_9,dcid:undata-geo/G00407300,2004,917.15
